------------------------------------------------------------
 Transmission Coefficient on homogeneous energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         7.72698e-05,               0.2132
            7.53e-05,               0.2133
         7.34201e-05,               0.2134
         7.16246e-05,               0.2135
         6.99086e-05,               0.2136
         6.82674e-05,               0.2137
         6.66966e-05,               0.2138
         6.51921e-05,               0.2139
         6.37503e-05,                0.214
         6.23677e-05,               0.2141
         6.10411e-05,               0.2142
         5.97673e-05,               0.2143
         5.85437e-05,               0.2144
         5.73677e-05,               0.2145
         5.62366e-05,               0.2146
         5.51484e-05,               0.2147
         5.41007e-05,               0.2148
         5.30917e-05,               0.2149
         5.21194e-05,                0.215
          5.1182e-05,               0.2151
         5.02779e-05,               0.2152
         4.94056e-05,               0.2153
         4.85635e-05,               0.2154
         4.77502e-05,               0.2155
         4.69646e-05,               0.2156
         4.62052e-05,               0.2157
         4.54711e-05,               0.2158
          4.4761e-05,               0.2159
         4.40739e-05,                0.216
          4.3409e-05,               0.2161
         4.27651e-05,               0.2162
         4.21415e-05,               0.2163
         4.15373e-05,               0.2164
         4.09518e-05,               0.2165
         4.03841e-05,               0.2166
         3.98336e-05,               0.2167
         3.92996e-05,               0.2168
         3.87814e-05,               0.2169
         3.82786e-05,                0.217
         3.77903e-05,               0.2171
         3.73162e-05,               0.2172
         3.68557e-05,               0.2173
         3.64083e-05,               0.2174
         3.59735e-05,               0.2175
         3.55509e-05,               0.2176
           3.514e-05,               0.2177
         3.47404e-05,               0.2178
         3.43517e-05,               0.2179
         3.39736e-05,                0.218
         3.36056e-05,               0.2181
         3.32475e-05,               0.2182
          3.2899e-05,               0.2183
         3.25596e-05,               0.2184
          3.2229e-05,               0.2185
         3.19071e-05,               0.2186
         3.15936e-05,               0.2187
          3.1288e-05,               0.2188
         3.09903e-05,               0.2189
         3.07002e-05,                0.219
         3.04173e-05,               0.2191
         3.01416e-05,               0.2192
         2.98728e-05,               0.2193
         2.96106e-05,               0.2194
         2.93549e-05,               0.2195
         2.91055e-05,               0.2196
         2.88623e-05,               0.2197
         2.86249e-05,               0.2198
         2.83933e-05,               0.2199
         2.81673e-05,                 0.22
         2.79467e-05,               0.2201
         2.77314e-05,               0.2202
         2.75213e-05,               0.2203
         2.73162e-05,               0.2204
         2.71159e-05,               0.2205
         2.69203e-05,               0.2206
         2.67294e-05,               0.2207
         2.65429e-05,               0.2208
         2.63608e-05,               0.2209
          2.6183e-05,                0.221
         2.60093e-05,               0.2211
         2.58397e-05,               0.2212
          2.5674e-05,               0.2213
         2.55121e-05,               0.2214
          2.5354e-05,               0.2215
         2.51995e-05,               0.2216
         2.50486e-05,               0.2217
         2.49012e-05,               0.2218
         2.47572e-05,               0.2219
         2.46165e-05,                0.222
          2.4479e-05,               0.2221
         2.43447e-05,               0.2222
         2.42135e-05,               0.2223
         2.40853e-05,               0.2224
         2.39601e-05,               0.2225
         2.38378e-05,               0.2226
         2.37182e-05,               0.2227
         2.36015e-05,               0.2228
         2.34874e-05,               0.2229
          2.3376e-05,                0.223
         2.32672e-05,               0.2231
